NUM CONTRATO;COD. CLI;ESTABLECIMIENTO;NUM.SISTEMA;DESCR. ZONA;FE.INSTAL.;FE.PROX.VIS.;TIPO SISTEMA;TOT.PUNTOS;CANT.FUSIBLES;CANT.BOQUILLAS;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE CARTUCHO;FE.CAMB.CARTUCHO;NUM.SERIE ARMARIO;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;
SF-2004-10-22;2161;TANATORI DE BADALONA;1;CAMPANA DE PARED              ;19-SEP-03;24-NOV-22;SF/A 300       ;  8;  3;  5;2008; 1-NOV-29;LIQUIDO AZUL HE; 1-ABR-20;;         ;;         ;;         ;;         ;LT-30;081201;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-100-ZEN;1040007;B.K. 14361 - PUERTO DE LA CRUZ CANARIAS;1;CAMPANA FREIDORAS             ; 1-AGO-03;         ;ANSUL          ; 11;  0;  0;8100 DE 04-2003     ;         ;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-100-ZEN;1040007;B.K. 14361 - PUERTO DE LA CRUZ CANARIAS;2;CAMPANA BROILER               ; 1-AGO-03;         ;ANSUL          ;  5;  0;  0;                    ;         ;                    ;         ;;         ;;         ;;         ;;         ;81029 de abr.03     ;;                    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-100-ZEN;1040011;B.K. 14351 - LAS PALMA DE GRAN CANARIAS;1;CAMPANA FREIDORAS             ; 1-AGO-03; 1-MAR-07;ANSUL          ; 11;  0;  0;81069 DE 04-2003    ;         ;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-100-ZEN;1040011;B.K. 14351 - LAS PALMA DE GRAN CANARIAS;2;CAMPANA BROILER               ; 1-AGO-03; 1-MAR-07;ANSUL          ;  5;  0;  0;                    ;         ;L-2105 de dic.0;         ;;         ;;         ;;         ;;         ;134461 DE JUN,03    ;;                    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-09;2307;ESCOLA ANNA RAVELL;1;CAMPANA CENTRAL 2,84 MTS      ;10-NOV-04; 7-OCT-22;SF/P 450       ; 11;  3;  9;Nß0123035 F.13/7/18; 1-NOV-30;LIQUIDO AZUL HE; 1-MAY-20;;         ;;         ;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  1;  1;  1;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;CENTRAL;COCINA 6 FUEGOS               ;R    ;  3;  1;  3;CENTRAL;PLANCHA HIERRO                ;R    ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-11;4325;EBM CAMI DEL BOSC;1;CAMPANA PARED 2,10 MTS        ; 3-NOV-04;21-JUN-22;SF/A 300       ;  6;  2;  4;2004                ; 1-OCT-24;L-4051   ; 1-JUN-14;;         ;;         ;;         ;;         ;ANSUL               ;;1429                ;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;PLENUM                        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L245 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L260 ;  1;  2;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-13;1836;B.K. 14647 - GUADALAJARA;1;CAMPANA FREIDORAS             ;23-MAY-03;16-ENE-13;ANSUL          ;  9;  3;  5;                    ; 1-MAY-13;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  3;  2;  6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-13;1836;B.K. 14647 - GUADALAJARA;2;CAMPANA BROILER               ;23-MAY-03;16-ENE-13;ANSUL          ;  5;  1;  4;                    ; 1-MAY-13;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;BROILER                       ;L1W  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-16;2190;REST. LAS PALMERAS;1;CAMPANA CENTRAL 3,20 MTS      ;13-ENE-03;         ;SF/A 300       ; 18;  4; 14;Extintor nß 1-071392; 1-DIC-09;L-2032 ; 1-ABR-02;Extintor nß 2-071393; 1-DIC-09;L-2032; 1-ABR-02;;         ;;         ;Nitrogeno 139320 ;010701;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  4;  1;  4;CENTRAL;PLENUM                        ;L1N  ;  2;  1;  2;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;CENTRAL;PLANCHA HIERRO                ;L245 ;  1;  2;  2;CENTRAL;SALAMANDRA                    ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-17;2285;SANDVIK ESPA•OLA, S.A.;1;CAMPANA CENTRAL               ;28-MAR-03;30-MAR-10;SF/P 450       ;  9;  3;  8;0727816; 1-MAR-09;L7023; 4-NOV-06;;         ;;         ;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  1;  1;  1;CENTRAL;FREIDORA                      ;F    ;  1;  2;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;CENTRAL;COCINA 8 FUEGOS               ;R    ;  4;  1;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-22;2219;CEIP LA MINERVA;1;CAMPANA CENTRAL 2,2 m ; 9-JUL-04;29-MAR-16;SF/A 300       ; 10;  2;  6;2004; 1-JUL-24;L-3118; 1-DIC-13;;         ;;         ;;         ;;         ;LT-30;;S-001340;CENTRAL;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  2;  1;  2;CENTRAL;FREIDORA                      ;L230 ;  1;  2;  2;CENTRAL;COCINA 8 FUEGOS               ;L245 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-11-45;2488;REST. SANT MAURICI;1;CAMPANA CENTRAL 3 MTS         ;28-NOV-05;         ;SF/A 300       ; 15;  0;  0;                    ; 1-DIC-11;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-17;2197;C.P. MARIANO JOSE DE LARRA;1;CAMPANA CENTRAL               ;27-AGO-03;17-OCT-22;SF/P 450       ; 11;  4;  9;2020; 1-JUL-30;LIQUIDO AZUL HE; 1-MAY-20;;         ;;         ;;         ;;         ;12135-86    ;;                    ;CENTRAL;CONDUCTO EXTRACCI‡N           ;ADP  ;  1;  1;  1;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  2;  1;  2;CENTRAL;COCINA 8 FUEGOS               ;R    ;  4;  1;  4;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-19;2296;RESIDENCIA NAZARET;1;CAMPANA CENTRAL 3,30 MTS      ;14-NOV-03;25-OCT-18;SF/P 450       ; 16;  3; 11;12185      25-03-09; 1-MAR-20;L-9021; 1-MAR-09;;         ;L-9081; 1-AGO-09;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  2;  1;  2;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;CENTRAL;COCINA 6 FUEGOS               ;R    ;  3;  1;  3;CENTRAL;COCINA 8 FUEGOS               ;F    ;  3;  2;  6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-21;4378;HOTEL IBIS MURCIA;1;CAMPANA MURAL                 ;27-NOV-03;31-ENE-19;SF/A 300       ;  8;  3;  6;Ansul               ; 1-JUL-20;L-0012; 1-FEB-10;;         ;;         ;;         ;;         ;428441;071101;ANSUL;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-23;1320;CAFETERIA  C/ BENEFICENCIA, Nß 8;1;CAM.PARED 2,80 + 2,70 COC.CAFE;22-DIC-03;26-JUN-13;SF/A 300       ; 11;  3;  9;2010; 1-NOV-20;L-0027; 1-MAR-10;;         ;;         ;;         ;;         ;LT-30;;                    ;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;CONDUCTO EXTRACCI‡N           ;L1W  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L1F  ;  2;  1;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-37;1835001;B.K. - SANLUCAR DE BARRAMEDA CADIZ ;1;CAMPANA FREIDORAS             ;21-DIC-04; 1-MAY-09;ANSUL          ; 11;  4;  6;F 1∫2004            ; 1-DIC-14;L-4031 Abr.04  ;         ;;         ;;         ;;         ;;         ;LT 30R              ;;001467              ;OTROS  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;OTROS  ;COLECTOR FILTROS CENTRAL      ;L1N  ;  1;  1;  1;OTROS  ;FREIDORA                      ;L230 ;  4;  2;  8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2004-12-37;1835001;B.K. - SANLUCAR DE BARRAMEDA CADIZ ;2;CAMPANA BROILER               ;21-DIC-04; 1-MAY-09;ANSUL          ;  5;  2;  4;F/2004              ; 1-DIC-14;L-4031 04-2004 ;         ;;         ;;         ;;         ;;         ;LT 30R              ;;001431              ;OTROS  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;OTROS  ;COLECTOR FILTROS CENTRAL      ;L1N  ;  1;  1;  1;OTROS  ;OTROS                         ;L1W  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-02;2239;COCINA LABORAL BILMA;1;CAMPANA CENTRAL 3,60 m ;21-MAR-03;         ;SF/A 300       ; 18;  3; 13;2011; 1-MAR-21;L0076; 1-AGO-10;;         ;;         ;;         ;;         ;140571;020701;                    ;CENTRAL;PLENUM                        ;L1N  ;  2;  1;  2;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  4;  1;  4;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  3;  2;  6;CENTRAL;PARRILLA CARBON VOLCANICO     ;L1N  ;  1;  1;  1;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-02;2239;COCINA LABORAL BILMA;2;CAMPANA PARED                 ;21-MAR-03;         ;SF/A 300       ;  6;  3;  4;2011; 1-MAR-21;L-0076; 1-MAR-10;;         ;;         ;;         ;;         ;247253;021201;                    ;PARED  ;PLENUM                        ;L1N  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;SARTEN BASCULANTE             ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-04;1781;COCINA COLEGIO ISABEL DE ESPA•A;1;CAMPANA CENTRAL               ;21-JUN-04;23-ENE-14;SF/A 300       ; 18;  4; 14;153850  01/09/03; 1-JUN-14;L-3046 ; 1-JUL-03;;         ;L-4020; 1-MAR-04;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  2;  1;  2;CENTRAL;PLENUM                        ;L1N  ;  4;  1;  4;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;SARTEN BASCULANTE             ;L230 ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;CENTRAL;PLANCHA HIERRO                ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-04-B;1781001;CAFETERIA COLEGIO ISABEL DE ESPA•A;2;CAMPANA DE PARED DE 1,45m;22-ENE-10;23-ENE-14;SF/P 260       ;  6;  2;  5;0110716     31/03/09; 1-ENE-20;L-8080     ; 1-JUL-08;;         ;;         ;;         ;;         ;;;;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  1;  1;  1;PARED  ;PLENUM                        ;ADP  ;  1;  1;  1;PARED  ;FREIDORA                      ;F    ;  1;  2;  2;PARED  ;COCINA 2 FUEGOS               ;R    ;  1;  1;  1;PARED  ;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-10;0239009;PARADOR DE MALAGA GOLF;1;CAMPANA CENTRAL 5,5 MTS       ;17-FEB-03; 1-MAR-09;SF/A 300       ; 29;  6; 20;                    ; 1-MAR-09;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  4;  1;  4;CENTRAL;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;CENTRAL;SARTEN BASCULANTE             ;L230 ;  4;  2;  8;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;CENTRAL;PLANCHA HIERRO                ;L1N  ;  1;  1;  1;CENTRAL;OTROS                         ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;
SF-2005-01-14;1136;B.K. 12238 - LLEIDA;1;CAMPANA FREIDORAS             ; 1-DIC-98;         ;SF/P 450       ; 10;  3;  6;02194 CE 0062-2003  ;         ;L-3051 DE 01/04;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;ADP  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  1;  1;  1;PARED  ;FREIDORA                      ;F    ;  4;  2;  8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-14;1136;B.K. 12238 - LLEIDA;2;CAMPANA BROILER               ; 1-DIC-98;         ;SF/P 260       ;  5;  1;  5;02194 CE 0062-2003  ;         ;L-3025 de abr.0;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;ADP  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  1;  1;  1;PARED  ;BROILER                       ;ADP  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-01-16;0239007;PARADOR DE TRUJILLO;1;CAMPANA CENTRAL 4,80 MTS      ;15-JUL-03;         ;SF/A 300       ; 22;  4; 15;2009; 1-SEP-20;L-0027; 1-MAR-10;2009; 1-SEP-20;L-0027; 1-MAR-10;;         ;;         ;DOBLE TANK;080201;                    ;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  4;  1;  4;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;SARTEN BASCULANTE             ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  2;  2;  4;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;PARED  ;PLANCHA HIERRO                ;L245 ;  1;  2;  2;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-02-17;1140002;GSK ALCALµ;1;CAMPANA DE PARED              ;15-AGO-04; 1-ABR-09;SF/A 300       ; 14;  4; 11;                    ; 1-AGO-10;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;PARED  ;PARRILLA CARBON VOLCANICO     ;L1N  ;  3;  1;  3;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-02-18;1064;CAFETERIA;1;CAMPANA CAFETERIA             ;20-JUN-01;14-DIC-04;SF/A 300       ; 11;  3;  8;2008; 1-NOV-18;L8040; 1-ABR-08;;         ;;         ;;         ;;         ;LT30-R;;                    ;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L1F  ;  2;  1;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-02-25;2275;LICEO FRANCES DE VALENCIA;1;CAMPANA CENTRAL 6 MTS         ;29-AGO-03; 1-MAR-10;SF/P 450       ; 19; 10; 15;0201015 28/8/03; 1-SEP-13;L-2105 ; 1-DIC-05;0651510 28/8/03; 1-SEP-13;L-2105; 1-DIC-03;;         ;;         ;                    ;;                    ;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  4;  1;  4;CENTRAL;PLENUM                        ;ADP  ;  2;  1;  2;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;CENTRAL;SARTEN BASCULANTE             ;F    ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;R    ;  1;  1;  1;CENTRAL;PLANCHA HIERRO                ;ADP  ;  4;  1;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-02-28;2312;CLINICA DEL VALLE;1;CAMPANA CENTRAL 3,40 MTS      ; 6-FEB-04;12-OCT-10;SF/A 300       ; 10;  3;  8;2009; 1-ABR-20;L-9081; 1-AGO-09;;         ;;         ;;         ;;         ;207625   ;031001;                    ;CENTRAL;CONDUCTO EXTRACCI‡N           ;L1N  ;  2;  1;  2;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 8 FUEGOS               ;L1F  ;  4;  1;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-02-29;2271;REST. TAPELIA;1;CAMPANA DE PARED 6,10 MTS     ;19-MAY-04; 1-SEP-09;SF/A 300       ; 16;  5; 12;73761 ANSUL 2003 ; 1-MAY-10;L-4006 ; 1-ENE-04;73767 ANSUL 2003; 1-MAY-10;L-4026; 1-MAR-04;;         ;;         ;114646    ;030501;001132              ;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  3;  1;  3;PARED  ;PLENUM                        ;L1N  ;  3;  1;  3;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;COCINA 8 FUEGOS               ;L245 ;  2;  2;  4;PARED  ;SALAMANDRA                    ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-03-07;2374;HOTEL ROBERT;1;CAMPANA CENTRAL 3,50 MTS      ;30-DIC-04;         ;SF/A 300       ; 20;  0; 16;2004                ; 1-ENE-15;L-3052 de jul-0;         ;;         ;;         ;;         ;;         ;08/2003             ;;001458              ;CENTRAL;COLECTOR FILTROS              ;L1N  ;  4;  1;  4;CENTRAL;PLENUM                        ;L1N  ;  1;  1;  1;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;CENTRAL;PLANCHA HIERRO                ;L245 ;  1;  2;  2;CENTRAL;PARRILLA CARBON VEGETAL       ;L1N  ;  4;  1;  4;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-03-15;2436;HOTEL ANDIA;1;CAMPANA CENTRAL 4 MTS         ;18-FEB-05;28-ABR-15;SF/A 300       ; 20;  0; 13;2005; 1-ABR-15;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;CENTRAL;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;CENTRAL;COLECTOR FILTROS              ;L1N  ;  4;  1;  4;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  4;  2;  8;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-03-30-B;2405;CORACHAN COCINA 8¶ PLANTA ;1;CAMPANA PARED 7 MTS; 3-JUN-04; 3-ENE-13;SF/A 300       ; 17;  6; 12;; 1-MAY-14;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  3;  1;  3;PARED  ;PLENUM                        ;L1N  ;  3;  1;  3;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  3;  2;  6;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-03-35;0978;DELEGACION ESPECIAL * MADRID;1;CAMPANA CENTRAL 3 m ; 8-MAY-02;19-MAR-14;SF/P 450       ; 13;  4; 10;091105     22/12/08; 1-JUL-19;L-8080; 1-JUL-08;;         ;;         ;;         ;;         ;                    ;;Extintor 1-1011644;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  1;  1;  1;CENTRAL;FREIDORA                      ;F    ;  3;  2;  6;CENTRAL;COCINA 4 FUEGOS               ;R    ;  4;  1;  4;CENTRAL;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-2005-04-03;2320;FOSTER'S HOLLYWOOD;1;CAMPANA DE PARED              ; 1-ENE-04; 1-MAY-09;ANSUL          ; 15;  0; 13;                    ; 1-MAY-10;                    ;         ;;         ;;         ;;         ;;         ;                    ;;                    ;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;PARED  ;PARRILLA CARBON VEGETAL       ;L1N  ;  3;  1;  3;PARED  ;SALAMANDRA                    ;L1N  ;  1;  1;  1;PARED  ;PLANCHA ACEITE                ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
